Column,Missing_Percentage
ACS_PCT_HEALTH_INC_200_399,0.24775472282440383
ACS_PCT_HEALTH_INC_ABOVE400,0.24775472282440383
ACS_PCT_HH_INC_10000,0.24775472282440383
ACS_PCT_HH_INC_100000,0.24775472282440383
ACS_PCT_HH_INC_14999,0.24775472282440383
ACS_PCT_HH_INC_24999,0.24775472282440383
ACS_PCT_HH_INC_49999,0.24775472282440383
ACS_PCT_HH_INC_99999,0.24775472282440383
ACS_PCT_INC50,0.24775472282440383
ACS_PCT_NONVET_POV_18_64,0.24775472282440383
ACS_PCT_VET_POV_18_64,0.3406627438835553
ACS_PCT_PERSON_INC_100_124,0.24775472282440383
ACS_PCT_PERSON_INC_125_199,0.24775472282440383
ACS_PCT_PERSON_INC_ABOVE200,0.24775472282440383
ACS_PCT_PERSON_INC_BELOW99,0.24775472282440383
ACS_PER_CAPITA_INC,0.24775472282440383
ACS_PCT_POV_AIAN,9.786311551563951
ACS_PCT_POV_ASIAN,10.065035614741406
ACS_PCT_POV_BLACK,5.698358624961288
ACS_PCT_POV_HISPANIC,0.9600495509445649
ACS_PCT_POV_MULTI,0.836172189532363
ACS_PCT_POV_NHPI,47.90956952616909
ACS_PCT_POV_OTHER,5.977082688138743
ACS_PCT_POV_WHITE,0.24775472282440383
ACS_PCT_HH_1FAM_FOOD_STMP,0.3406627438835553
ACS_PCT_HH_FOOD_STMP,0.24775472282440383
ACS_PCT_HH_PUB_ASSIST,0.24775472282440383
ACS_PCT_HH_FOOD_STMP_BLW_POV,0.24775472282440383
ACS_PCT_HH_NO_FD_STMP_BLW_POV,0.24775472282440383
ACS_PCT_COLLEGE_ASSOCIATE_DGR,0.24775472282440383
ACS_PCT_BACHELOR_DGR,0.24775472282440383
ACS_PCT_NO_WORK_NO_SCHL_16_19,0.3096934035305048
ACS_PCT_GRADUATE_DGR,0.24775472282440383
ACS_PCT_HS_GRADUATE,0.24775472282440383
ACS_PCT_LT_HS,0.24775472282440383
ACS_PCT_POSTHS_ED,0.24775472282440383
ACS_PCT_VET_BACHELOR,0.2787240631774543
ACS_PCT_VET_COLLEGE,0.2787240631774543
ACS_PCT_VET_HS,0.2787240631774543
ACS_MEDIAN_HOME_VALUE,0.40260142458965625
ACS_MEDIAN_RENT,0.5574481263549086
ACS_PCT_1UP_RENT_1ROOM,0.24775472282440383
ACS_PCT_1UP_OWNER_1ROOM,0.2787240631774543
ACS_PCT_1UP_PERS_1ROOM,0.24775472282440383
ACS_PCT_HH_1PERS,0.24775472282440383
ACS_PCT_10UNITS,0.24775472282440383
ACS_PCT_GRP_QRT,0.24775472282440383
ACS_PCT_HU_MOBILE_HOME,0.24775472282440383
ACS_PCT_OWNER_HU,0.24775472282440383
ACS_PCT_OWNER_HU_CHILD,0.2787240631774543
ACS_PCT_RENTER_HU,0.24775472282440383
ACS_PCT_RENTER_HU_ABOVE65,0.24775472282440383
ACS_PCT_RENTER_HU_CHILD,0.24775472282440383
ACS_PCT_RENTER_HU_COST_30PCT,0.24775472282440383
ACS_PCT_RENTER_HU_COST_50PCT,0.24775472282440383
ACS_PCT_VACANT_HU,0.24775472282440383
ACS_PCT_HU_NO_FUEL,0.24775472282440383
ACS_PCT_HU_UTILITY_GAS,0.24775472282440383
ACS_PCT_HU_BOT_TANK_LP_GAS,0.24775472282440383
ACS_PCT_HU_OIL,0.24775472282440383
ACS_PCT_HU_WOOD,0.24775472282440383
ACS_PCT_HU_COAL,0.24775472282440383
ACS_PCT_HU_OTHER,0.24775472282440383
ACS_PCT_HU_ELEC,0.24775472282440383
ACS_PCT_HU_SOLAR,0.24775472282440383
ACS_MDN_OWNER_COST_MORTGAGE,0.4645401052957572
ACS_MDN_OWNER_COST_NO_MORTG,0.3096934035305048
ACS_PCT_OWNER_HU_COST_30PCT,0.2787240631774543
ACS_PCT_OWNER_HU_COST_50PCT,0.2787240631774543
ACS_MEDIAN_YEAR_BUILT,0.2787240631774543
ACS_PCT_HU_BUILT_1979,0.24775472282440383
ACS_PCT_HU_KITCHEN,0.24775472282440383
ACS_PCT_HU_PLUMBING,0.24775472282440383
ACS_PCT_IN_STATE_MOVE,2.6633632703623413
ACS_PCT_IN_COUNTY_MOVE,2.6633632703623413
ACS_PCT_DIF_STATE,2.6633632703623413
ACS_PCT_HH_ABOVE65,0.24775472282440383
ACS_PCT_HH_ALONE_ABOVE65,0.24775472282440383
ACS_PCT_COMMT_15MIN,0.24775472282440383
ACS_PCT_COMMT_29MIN,0.24775472282440383
ACS_PCT_COMMT_59MIN,0.24775472282440383
ACS_PCT_COMMT_60MINUP,0.24775472282440383
ACS_PCT_HU_NO_VEH,0.24775472282440383
ACS_PCT_WORK_NO_CAR,0.24775472282440383
ACS_PCT_DRIVE_2WORK,0.24775472282440383
ACS_PCT_PUBL_TRANSIT,0.24775472282440383
ACS_PCT_PUB_COMMT_15MIN,19.758439145246207
ACS_PCT_PUB_COMMT_29MIN,19.758439145246207
ACS_PCT_PUB_COMMT_59MIN,19.758439145246207
ACS_PCT_PUB_COMMT_60MINUP,19.758439145246207
ACS_PCT_TAXICAB_2WORK,0.24775472282440383
ACS_PCT_WALK_2WORK,0.24775472282440383
ACS_PCT_MEDICAID_ANY,0.24775472282440383
ACS_PCT_MEDICAID_ANY_BELOW64,0.24775472282440383
ACS_PCT_MEDICARE_ONLY,0.24775472282440383
ACS_PCT_OTHER_INS,0.24775472282440383
ACS_PCT_PVT_EMPL_DRCT,0.24775472282440383
ACS_PCT_PVT_EMPL_DRCT_BELOW64,0.24775472282440383
ACS_PCT_PRIVATE_ANY,0.24775472282440383
ACS_PCT_PRIVATE_ANY_BELOW64,0.24775472282440383
ACS_PCT_PRIVATE_EMPL,0.24775472282440383
ACS_PCT_PRIVATE_EMPL_BELOW64,0.24775472282440383
ACS_PCT_PRIVATE_MDCR,0.24775472282440383
ACS_PCT_PRIVATE_MDCR_35_64,0.24775472282440383
ACS_PCT_PRIVATE_OTHER,0.24775472282440383
ACS_PCT_PRIVATE_OTHER_BELOW64,0.24775472282440383
ACS_PCT_PRIVATE_SELF,0.24775472282440383
ACS_PCT_PRIVATE_SELF_BELOW64,0.24775472282440383
ACS_PCT_PUBLIC_ONLY,0.24775472282440383
ACS_PCT_PUBLIC_OTHER,0.24775472282440383
ACS_PCT_PUBLIC_OTHER_BELOW64,0.24775472282440383
ACS_PCT_SELF_MDCR_ABOVE35,0.24775472282440383
ACS_PCT_TRICARE_VA,0.24775472282440383
ACS_PCT_TRICARE_VA_BELOW64,0.24775472282440383
ACS_PCT_UNINSURED,0.24775472282440383
ACS_PCT_UNINSURED_BELOW64,0.24775472282440383
AHRF_USDA_RUCC_2013,0.2787240631774543
AHRF_VET,2.6633632703623413
AHRF_VET_MALE,2.6633632703623413
