County,Topic,Indicator,AbsoluteIndexDisparity,RelativeIndexDisparity,PopulationWeightedIndexDisparity,PAP_Urban,PAP_Rural
Hardin,Attainment,% POSTHS ED,2.285336500128281,0.04604110355241312,0.009068795635429686,0.4928,0.5072
Harris,Attainment,% POSTHS ED,8.249743743369223,0.16620191641275328,0.03273707834670326,0.9887,0.0113
Harrison,Attainment,% POSTHS ED,3.6912500383332514,0.07436507719682003,0.014647817612433535,0.451,0.5489999999999999
Hartley,Attainment,% POSTHS ED,3.3768749616667506,0.06803157862525838,0.013400297466931547,0.5379,0.46210000000000007
Haskell,Attainment,% POSTHS ED,8.641874961666751,0.1741019145210218,0.03429315460978869,0.0,1.0
Hays,Attainment,% POSTHS ED,18.18682069050716,0.36639737502718217,0.07216992337502841,0.7026,0.2974
Hemphill,Attainment,% POSTHS ED,3.8968749616667466,0.07850766118286456,0.015463789530423596,0.0,1.0
Henderson,Attainment,% POSTHS ED,2.4024107526189624,0.04839971804176393,0.009533376002456198,0.3406,0.6593999999999999
Hidalgo,Attainment,% POSTHS ED,7.194327791855429,0.1449391767191512,0.028548919808950107,0.9109,0.0891
Hill,Attainment,% POSTHS ED,0.896041628333414,0.018051934756678444,0.003555720747354817,0.22489999999999996,0.7751000000000001
Hockley,Attainment,% POSTHS ED,2.8654463902381835,0.05772817874717319,0.01137081900888168,0.5851,0.4149
Hood,Attainment,% POSTHS ED,10.070267895476107,0.20287876509657607,0.03996138053760359,0.5892000000000001,0.4108
Hopkins,Attainment,% POSTHS ED,0.9451250383332521,0.019040784478538332,0.003750496183862111,0.3991,0.6009
Houston,Attainment,% POSTHS ED,3.985624961666751,0.08029564642707149,0.015815972070106155,0.269,0.731
Howard,Attainment,% POSTHS ED,2.827874961666751,0.056971253001939476,0.011221726038360122,0.8306,0.16940000000000002
Hudspeth,Attainment,% POSTHS ED,24.446874961666747,0.4925143853344197,0.09701140857804263,0.0,1.0
Hunt,Attainment,% POSTHS ED,1.7331250383332488,0.034916078815833904,0.006877480310846225,0.3867,0.6133000000000001
Hutchinson,Attainment,% POSTHS ED,0.37437503833324826,0.007542276555934841,0.0014856152314811437,0.6232000000000001,0.3768
Irion,Attainment,% POSTHS ED,5.793125038333251,0.11671010801560591,0.02298859142195734,0.0,1.0
Jack,Attainment,% POSTHS ED,6.583541628333414,0.13263408773049692,0.02612516519179926,0.0,1.0
Jackson,Attainment,% POSTHS ED,1.0668749616667483,0.0214935964943536,0.004233630800264874,0.3943,0.6057
Jasper,Attainment,% POSTHS ED,9.79487496166675,0.19733061296125257,0.03886855143518551,0.2214,0.7786
Jeff Davis,Attainment,% POSTHS ED,15.683125038333245,0.3159571397362326,0.062234623167989056,0.0,1.0
Jefferson,Attainment,% POSTHS ED,0.40542759324569744,0.008167871034564494,0.0016088396557368944,0.9015000000000001,0.0985
Jim Hogg,Attainment,% POSTHS ED,16.271874961666747,0.3278182797412828,0.06457093238756645,0.0,1.0
Jim Wells,Attainment,% POSTHS ED,5.397784052575837,0.10874544492868263,0.021419777986412047,0.4992,0.5007999999999999
Johnson,Attainment,% POSTHS ED,0.16277239756418282,0.0032792636057343994,0.000645922212556281,0.5353,0.4647
Jones,Attainment,% POSTHS ED,0.8085416283334226,0.016289132403235256,0.003208498525132629,0.0,1.0
Karnes,Attainment,% POSTHS ED,8.756874961666746,0.17641874047126155,0.034749503816137874,0.0,1.0
Kaufman,Attainment,% POSTHS ED,1.5649768901851075,0.03152851365831749,0.006210225754702807,0.5808,0.4192
Kendall,Attainment,% POSTHS ED,25.29756948277769,0.5096527430929996,0.10038718048721304,0.432,0.568
Kenedy,Attainment,% POSTHS ED,45.93187496166675,0.9253579117770554,0.18226934508597917,0.0,1.0
Kent,Attainment,% POSTHS ED,18.143125038333253,0.36551706875875467,0.07199652792989385,0.0,1.0
Kerr,Attainment,% POSTHS ED,10.709553609761826,0.21575801494418279,0.04249822861016597,0.6054,0.3946
Kimble,Attainment,% POSTHS ED,2.3831250383332545,0.048011182012841845,0.009456845390211325,0.0,1.0
Kinney,Attainment,% POSTHS ED,3.503125038333252,0.07057505213691682,0.01390128983465576,0.0,1.0
Kleberg,Attainment,% POSTHS ED,3.2088749616667513,0.06464699810664715,0.012733630800264885,0.8036000000000001,0.19640000000000005
Knox,Attainment,% POSTHS ED,0.5431250383332511,0.010941966809004238,0.002155258088624012,0.0,1.0
La Salle,Attainment,% POSTHS ED,30.08187496166675,0.6060388568961722,0.11937251968915374,0.0,1.0
Lamar,Attainment,% POSTHS ED,2.220817346025555,0.04474128050447644,0.008812767246133155,0.5249,0.47509999999999997
Lamb,Attainment,% POSTHS ED,8.836874961666751,0.17803044548012414,0.035066964133598215,0.4313,0.5687
Lampasas,Attainment,% POSTHS ED,12.598125038333244,0.25380576533197236,0.049992559675925564,0.3387,0.6613
Lavaca,Attainment,% POSTHS ED,3.8385416283334095,0.07733245961390224,0.0152323080489421,0.17609999999999998,0.8239
Lee,Attainment,% POSTHS ED,4.094374961666752,0.08248655792349396,0.016247519689153774,0.0,1.0
Leon,Attainment,% POSTHS ED,7.556874961666743,0.15224316533832397,0.029987599054233104,0.0,1.0
Liberty,Attainment,% POSTHS ED,9.590404373431454,0.19321128457095396,0.038057160212029574,0.22629999999999997,0.7736999999999999
Limestone,Attainment,% POSTHS ED,4.011874961666749,0.08082448713310444,0.01592013873677281,0.30079999999999996,0.6991999999999999
Lipscomb,Attainment,% POSTHS ED,4.7781250383332505,0.09626160071566292,0.018960813644179564,0.0,1.0
Live Oak,Attainment,% POSTHS ED,8.201874961666746,0.16523753697227794,0.032547122863756925,0.0,1.0
Llano,Attainment,% POSTHS ED,12.964375038333252,0.2611843523256711,0.051445932691798604,0.4979,0.5021
Lubbock,Attainment,% POSTHS ED,11.367653340220045,0.22901629784306493,0.045109735477063664,0.8948,0.1052
Lynn,Attainment,% POSTHS ED,0.2768749616667563,0.005578009531836554,0.0010987101653442707,0.0,1.0
Madison,Attainment,% POSTHS ED,5.546874961666745,0.11174907699065363,0.022011408578042634,0.0,1.0
Marion,Attainment,% POSTHS ED,2.706874961666749,0.054533549176034896,0.010741567308201383,0.0,1.0
Martin,Attainment,% POSTHS ED,5.521874961666747,0.11124541917538414,0.021912202228836296,0.0,1.0
Mason,Attainment,% POSTHS ED,17.248125038333242,0.34748611897210524,0.0684449406283065,0.0,1.0
Matagorda,Attainment,% POSTHS ED,0.3323558075640207,0.006695743997193425,0.0013188722522381772,0.5326,0.46740000000000004
Maverick,Attainment,% POSTHS ED,12.828413423205212,0.2584452271242349,0.05090640247303655,0.9343,0.0657
McCulloch,Attainment,% POSTHS ED,2.946458371666587,0.059360271450248615,0.011692295125661056,0.6405,0.35950000000000004
McLennan,Attainment,% POSTHS ED,6.671056072816015,0.13439718108700227,0.02647244473339688,0.7598,0.24019999999999997
McMullen,Attainment,% POSTHS ED,6.376874961666751,0.1284705164576022,0.02530505937169345,0.0,1.0
Medina,Attainment,% POSTHS ED,5.869488674696882,0.11824855370588365,0.02329162172498762,0.15739999999999998,0.8425999999999999
Menard,Attainment,% POSTHS ED,4.19312503833325,0.08447600783835585,0.01663938507275099,0.0,1.0
Midland,Attainment,% POSTHS ED,6.644206119414335,0.1338562535321871,0.026365897299263228,0.8628,0.1372
Milam,Attainment,% POSTHS ED,4.815446390238179,0.09701348833819659,0.0191089142469769,0.4288,0.5711999999999999
Mills,Attainment,% POSTHS ED,0.5881250383332528,0.01184855087648943,0.0023338295171954474,0.0,1.0
Mitchell,Attainment,% POSTHS ED,5.696874961666751,0.11477102388227094,0.022606646673280755,0.6495,0.3505
Montague,Attainment,% POSTHS ED,1.771875038333249,0.035696748429501685,0.0070312501521160664,0.2714,0.7285999999999999
Montgomery,Attainment,% POSTHS ED,14.305982181190394,0.2882127892265282,0.05676977056027934,0.7712000000000001,0.22879999999999998
Moore,Attainment,% POSTHS ED,11.605208295000082,0.2338021542243036,0.04605241386904794,0.6853999999999999,0.3146
Morris,Attainment,% POSTHS ED,2.450208295000081,0.04936266227260101,0.00972304878968286,0.0,1.0
Motley,Attainment,% POSTHS ED,2.303125038333249,0.046399477003979235,0.009139385072750987,0.0,1.0
Nacogdoches,Attainment,% POSTHS ED,5.952536803039131,0.11992166726120687,0.023621177789837817,0.5217,0.4783
Navarro,Attainment,% POSTHS ED,0.5377082950000798,0.010832839404481804,0.0021337630753971415,0.4633,0.5367000000000001
Newton,Attainment,% POSTHS ED,10.610874961666745,0.21377000405165,0.04210664667328073,0.0,1.0
Nolan,Attainment,% POSTHS ED,0.8968749616667466,0.018068723350520746,0.0035590276256616924,0.7038,0.2962
Nueces,Attainment,% POSTHS ED,3.389375038333249,0.06828340907744039,0.013449900945766858,0.9372,0.06280000000000001
Ochiltree,Attainment,% POSTHS ED,6.660208295000082,0.1341786383639902,0.026429397996032066,0.8378000000000001,0.16219999999999998
Oldham,Attainment,% POSTHS ED,11.113125038333251,0.22388849110496228,0.04409970253306845,0.0,1.0
Orange,Attainment,% POSTHS ED,1.7160417049999168,0.03457191264206642,0.006809689305555224,0.6393,0.3607
Palo Pinto,Attainment,% POSTHS ED,1.5311250383332506,0.030846523668456128,0.00607589300925893,0.4962,0.5038
Panola,Attainment,% POSTHS ED,3.9131250383332485,0.07883504030733708,0.015528273961639872,0.2814,0.7186
Parker,Attainment,% POSTHS ED,11.394849176264294,0.22956419365772396,0.04521765546136624,0.3565000000000001,0.6435000000000001
Parmer,Attainment,% POSTHS ED,6.081874961666749,0.12252735423742168,0.024134424451058525,0.0,1.0
Pecos,Attainment,% POSTHS ED,13.034874961666752,0.26260466582018394,0.05172569429232837,0.5628,0.4372
Polk,Attainment,% POSTHS ED,4.12149034628213,0.08303283293851695,0.01635512042175448,0.1116,0.8884
Potter,Attainment,% POSTHS ED,5.500874961666746,0.1108223466105577,0.021828868895502954,0.8874,0.1126
Presidio,Attainment,% POSTHS ED,9.11187496166675,0.18357068144808897,0.03615823397486805,0.0,1.0
Rains,Attainment,% POSTHS ED,5.17020829500008,0.10416063257392605,0.020516699583333645,0.0,1.0
Randall,Attainment,% POSTHS ED,18.594943220151436,0.3746195390928986,0.07378945722282315,0.8301999999999999,0.1698
Reagan,Attainment,% POSTHS ED,10.076874961666746,0.20301187311749283,0.03998759905423312,0.0,1.0
Real,Attainment,% POSTHS ED,2.993125038333254,0.06030043270541841,0.011877480310846246,0.0,1.0
Red River,Attainment,% POSTHS ED,0.03887496166674964,0.0007831871304704768,0.00015426572089980014,0.0,1.0
Reeves,Attainment,% POSTHS ED,14.489374961666748,0.29190747751256524,0.05749751968915375,0.887,0.11299999999999999
Refugio,Attainment,% POSTHS ED,8.101874961666752,0.16322290571119993,0.03215029746693155,0.0,1.0
Roberts,Attainment,% POSTHS ED,9.76312503833325,0.19669096908040754,0.03874255967592559,0.0,1.0
Robertson,Attainment,% POSTHS ED,2.1952082950000857,0.04422535255685188,0.008711144027778117,0.0,1.0
Rockwall,Attainment,% POSTHS ED,25.898987107298765,0.5217690905662347,0.10277375836229669,0.8626,0.1374
Runnels,Attainment,% POSTHS ED,2.976874961666752,0.0599730535809459,0.011812995879629966,0.0,1.0
Rusk,Attainment,% POSTHS ED,1.0674107526189687,0.021504390706371057,0.004235756954837177,0.35929999999999995,0.6406999999999999
Sabine,Attainment,% POSTHS ED,0.13354162833341832,0.0026903713909578113,0.0005299270965611838,0.0,1.0
San Augustine,Attainment,% POSTHS ED,9.09687496166675,0.18326848675892723,0.03609871016534424,0.0,1.0
San Jacinto,Attainment,% POSTHS ED,6.304652739444528,0.12701550499126799,0.025018463251763993,0.0,1.0
San Patricio,Attainment,% POSTHS ED,0.051249961666748334,0.0010324977490288687,0.0002033728637569378,0.7217,0.2783
San Saba,Attainment,% POSTHS ED,6.631874961666746,0.13360782617335135,0.026316964133598193,0.0,1.0
Schleicher,Attainment,% POSTHS ED,1.4031250383332505,0.02826779565427612,0.005567956501322422,0.0,1.0
Scurry,Attainment,% POSTHS ED,2.371874961666748,0.04778453445142315,0.0094122022288363,0.682,0.318
Shackelford,Attainment,% POSTHS ED,17.91312503833325,0.3608834168582749,0.07108382951719543,0.0,1.0
Shelby,Attainment,% POSTHS ED,6.3854463902381795,0.1286431991371232,0.025339072977135627,0.2133,0.7867
Sherman,Attainment,% POSTHS ED,0.19312503833324968,0.0038907573952307647,0.0007663691997351177,0.0,1.0
Smith,Attainment,% POSTHS ED,12.39491075261897,0.24971174680499594,0.049186153780234,0.6507999999999999,0.3492
Somervell,Attainment,% POSTHS ED,7.906458371666581,0.1592859819997236,0.03137483480820071,0.0,1.0
Starr,Attainment,% POSTHS ED,17.02099260872557,0.3429102380411828,0.0675436214631967,0.714,0.286
Stephens,Attainment,% POSTHS ED,2.7702082950000815,0.05580948230805103,0.010992890059524132,0.5993999999999999,0.4006
Sterling,Attainment,% POSTHS ED,9.216874961666747,0.18568604427222093,0.03657490064153471,0.0,1.0
Stonewall,Attainment,% POSTHS ED,8.09687496166675,0.16312217414814598,0.03213045619709027,0.0,1.0
Sutton,Attainment,% POSTHS ED,6.886874961666749,0.13874513588910062,0.02732886889550297,0.0,1.0
Swisher,Attainment,% POSTHS ED,8.683541628333415,0.17494134421313765,0.034458498525132594,0.0,1.0
Tarrant,Attainment,% POSTHS ED,11.488549145476107,0.2314519025290857,0.04558948073601629,0.9877,0.0123
Taylor,Attainment,% POSTHS ED,3.170686013943012,0.06387763162752791,0.012582087356916712,0.8249,0.17510000000000003
Terrell,Attainment,% POSTHS ED,13.133125038333255,0.2645840425787405,0.05211557554894148,0.0,1.0
Terry,Attainment,% POSTHS ED,13.37687496166675,0.26949470473307113,0.05308283714947123,0.6985,0.3015
Throckmorton,Attainment,% POSTHS ED,0.05687496166675032,0.0011458207574645534,0.00022569429232837426,0.0,1.0
Titus,Attainment,% POSTHS ED,7.10576385055564,0.1431549398716828,0.02819747559744301,0.49350000000000005,0.5065
Tom Green,Attainment,% POSTHS ED,5.697569482777695,0.1147850159216868,0.022609402709435292,0.8332,0.1668
Travis,Attainment,% POSTHS ED,23.917849176264284,0.4818564664825376,0.09491209990581065,0.9489,0.0511
Trinity,Attainment,% POSTHS ED,4.6168749616667455,0.09301300626262705,0.01832093238756645,0.0,1.0
Tyler,Attainment,% POSTHS ED,8.66687496166675,0.1746055723362913,0.03439236095899503,0.0,1.0
Upshur,Attainment,% POSTHS ED,2.087125038333248,0.042047873480050464,0.008282242215608126,0.1931,0.8069
Upton,Attainment,% POSTHS ED,7.801874961666748,0.15717901192796546,0.030959821276455343,0.0,1.0
Uvalde,Attainment,% POSTHS ED,2.285208295000082,0.04603852069182212,0.00906828688492096,0.6483,0.35169999999999996
Val Verde,Attainment,% POSTHS ED,4.648303533095316,0.09364617608753731,0.018445648940854424,0.8969,0.1031
Van Zandt,Attainment,% POSTHS ED,2.8088393240475398,0.0565877550957173,0.011146187793839442,0.0,1.0
Victoria,Attainment,% POSTHS ED,1.7440749616667475,0.03513667939437466,0.0069209323875664575,0.7226,0.2774
Walker,Attainment,% POSTHS ED,1.4985416283334203,0.030190088104674287,0.005946593763227858,0.5683,0.4317
Waller,Attainment,% POSTHS ED,8.858579583787801,0.17846771358247368,0.03515309358645952,0.22640000000000002,0.7736
Ward,Attainment,% POSTHS ED,7.123541628333413,0.1435130965403188,0.028268022334656397,0.7868,0.21320000000000003
Washington,Attainment,% POSTHS ED,5.213125038333253,0.10502524670135281,0.02068700412037005,0.48579999999999995,0.5142
Webb,Attainment,% POSTHS ED,10.161512642826168,0.20471701030078215,0.0403234628683578,0.9414,0.0586
Wharton,Attainment,% POSTHS ED,0.31937496166674606,0.0064342278177945515,0.001267360958995024,0.5246999999999999,0.4753
Wheeler,Attainment,% POSTHS ED,0.6068749616667475,0.012226292693394196,0.0024082339748680453,0.0,1.0
Wichita,Attainment,% POSTHS ED,5.225397765605983,0.1052724969015761,0.020735705419071358,0.8725,0.1275
Wilbarger,Attainment,% POSTHS ED,6.621874961666748,0.13340636304724357,0.026277281593915663,0.739,0.261
Willacy,Attainment,% POSTHS ED,21.023541628333415,0.42354684183017854,0.08342675249338655,0.6440000000000001,0.35600000000000004
Williamson,Attainment,% POSTHS ED,22.47053244574066,0.45269837118259476,0.0891687795465899,0.9085,0.09150000000000001
Wilson,Attainment,% POSTHS ED,4.152291704999918,0.08365336674008232,0.01647734803571396,0.12689999999999999,0.8731
Winkler,Attainment,% POSTHS ED,9.473541628333422,0.19085693117565497,0.03759341916005325,0.819,0.181
Wise,Attainment,% POSTHS ED,2.941875038333251,0.05926793418411581,0.011674107294973216,0.0949,0.9051
Wood,Attainment,% POSTHS ED,2.130625038333257,0.04292423807861962,0.008454861263227208,0.1271,0.8728999999999999
Yoakum,Attainment,% POSTHS ED,6.93187496166675,0.1396517199565858,0.027507440324074404,0.0,1.0
Young,Attainment,% POSTHS ED,4.2511250383332495,0.08564449396978116,0.016869543802909715,0.4805,0.5195000000000001
Zapata,Attainment,% POSTHS ED,14.553541628333413,0.29320019923842366,0.05775214931878337,0.7878000000000001,0.2122
Zavala,Attainment,% POSTHS ED,13.294374961666747,0.2678326339426816,0.05275545619709026,0.6938,0.3062
Anderson,Attainment,% VET BACHELOR,0.39648649860234997,0.01856411817586855,0.0015733591214378965,0.3214,0.6786
Andrews,Attainment,% VET BACHELOR,7.574819831935688,0.35466491549312346,0.030058808856887647,0.8168,0.1832
Angelina,Attainment,% VET BACHELOR,3.019108739492882,0.14135939464096348,0.011980590236082863,0.48090000000000005,0.5191
Aransas,Attainment,% VET BACHELOR,0.2023198319356858,0.009472931064779703,0.000802856475935261,0.7642,0.23579999999999998
Archer,Attainment,% VET BACHELOR,6.397680168064312,0.29954939477137726,0.025387619714540916,0.1264,0.8735999999999999
Armstrong,Attainment,% VET BACHELOR,13.122319831935684,0.6144075446713174,0.05207269774577651,0.0,1.0
Atascosa,Attainment,% VET BACHELOR,3.0153724757566245,0.1411844569273702,0.011965763792685016,0.28550000000000003,0.7145
Austin,Attainment,% VET BACHELOR,2.366069831935686,0.11078309129629257,0.009389165999744785,0.2117,0.7882999999999999
Bailey,Attainment,% VET BACHELOR,15.202680168064312,0.7118132703755231,0.0603280959050171,0.7471999999999999,0.2528
Bandera,Attainment,% VET BACHELOR,11.14803411764997,0.521968398717731,0.044238230625595114,0.0,1.0
Bastrop,Attainment,% VET BACHELOR,3.4466055462214022,0.1613754639595661,0.013677006135799214,0.27999999999999997,0.72
Baylor,Attainment,% VET BACHELOR,3.2973198319356882,0.15438567325612923,0.013084602507681299,0.0,1.0
Bee,Attainment,% VET BACHELOR,2.4287912791754245,0.11371980758505526,0.009638060631648508,0.4583,0.5417000000000001
Bell,Attainment,% VET BACHELOR,4.574180297051967,0.21417027790741253,0.018151509115285583,0.8631,0.1369
Bexar,Attainment,% VET BACHELOR,10.791432735161493,0.505271764079401,0.042823145774450365,0.9529000000000001,0.047099999999999996
Blanco,Attainment,% VET BACHELOR,4.052319831935687,0.18973595446920472,0.016080634253713044,0.0,1.0
Borden,Attainment,% VET BACHELOR,13.667680168064312,0.6399421688363564,0.05423682606374726,0.0,1.0
Bosque,Attainment,% VET BACHELOR,1.142319831935687,0.05348520171417183,0.004533015206093996,0.0,1.0
Bowie,Attainment,% VET BACHELOR,1.2784493988335441,0.05985900101384524,0.005073211900133111,0.6206,0.37939999999999996
Brazoria,Attainment,% VET BACHELOR,6.287960857576714,0.29441216499622314,0.024952225625304414,0.774,0.22600000000000003
Brazos,Attainment,% VET BACHELOR,15.820256339872195,0.7407291529502296,0.06277879499949282,0.8815000000000001,0.1185
Brewster,Attainment,% VET BACHELOR,21.142319831935687,0.989916492126769,0.08389809457117335,0.6582,0.3418
Briscoe,Attainment,% VET BACHELOR,6.887680168064312,0.3224919613864859,0.027332064158985363,0.0,1.0
Brooks,Attainment,% VET BACHELOR,12.247680168064313,0.573455547217062,0.048601905428826635,0.6355000000000001,0.36450000000000005
Brown,Attainment,% VET BACHELOR,3.7677044473202983,0.17640981687487142,0.014951208124286896,0.5660000000000001,0.434
Burleson,Attainment,% VET BACHELOR,0.24053731092145725,0.011262333222927816,0.0009545131385772112,0.0,1.0
Burnet,Attainment,% VET BACHELOR,7.374319831935686,0.3452771918067371,0.029263173936252718,0.3268,0.6731999999999999
Caldwell,Attainment,% VET BACHELOR,4.008589258973405,0.18768842062572713,0.015907100234021445,0.4541,0.5459
Calhoun,Attainment,% VET BACHELOR,4.508930168064314,0.2111151647830377,0.017892580032001244,0.5996,0.4004
Callahan,Attainment,% VET BACHELOR,3.264346834730979,0.1528418259400704,0.012953757280678489,0.0,1.0
Cameron,Attainment,% VET BACHELOR,2.159903165269018,0.10113004541095598,0.008571044306623084,0.8242,0.17579999999999998
Camp,Attainment,% VET BACHELOR,9.585653165269019,0.4488152781500232,0.03803830621138499,0.0,1.0
Carson,Attainment,% VET BACHELOR,4.112680168064312,0.19256211984173804,0.016320159397080602,0.0,1.0
Cass,Attainment,% VET BACHELOR,6.1710135013976455,0.28893650681336785,0.02448814881507002,0.1944,0.8056
Castro,Attainment,% VET BACHELOR,13.747680168064313,0.6436878939980067,0.05455428638120759,0.0,1.0
Chambers,Attainment,% VET BACHELOR,9.069108739492885,0.42462985999077424,0.035988526744019374,0.4589,0.5411
Cherokee,Attainment,% VET BACHELOR,6.172680168064312,0.28901454275423555,0.024494762571683773,0.2754,0.7245999999999999
Childress,Attainment,% VET BACHELOR,0.5423198319356857,0.025392263001793848,0.0021520628251416093,0.6777,0.3223
Clay,Attainment,% VET BACHELOR,4.667680168064312,0.2185480881506876,0.01852254034946155,0.0,1.0
Cochran,Attainment,% VET BACHELOR,9.187680168064313,0.43018155978393463,0.03645904828596949,0.0,1.0
Coke,Attainment,% VET BACHELOR,12.772680168064314,0.5980368685903927,0.05068523876215997,0.0,1.0
Coleman,Attainment,% VET BACHELOR,6.145653165269017,0.2877490961990564,0.024387512560591334,0.46840000000000004,0.5316
Collin,Attainment,% VET BACHELOR,26.4115016501175,1.2366278285976986,0.10480754623062499,0.9385,0.06150000000000001
Collingsworth,Attainment,% VET BACHELOR,4.057680168064312,0.1899869337931034,0.016101905428826634,0.0,1.0
Colorado,Attainment,% VET BACHELOR,3.0396801680643115,0.1423225811111022,0.012062222889144091,0.0,1.0
Comal,Attainment,% VET BACHELOR,20.4914107410266,0.9594399101297046,0.08131512198820078,0.5339,0.4661
Comanche,Attainment,% VET BACHELOR,2.2576801680643115,0.10570811765596963,0.008959048285969488,0.0,1.0
Concho,Attainment,% VET BACHELOR,6.062319831935689,0.2838472991556708,0.024056824729903524,0.0,1.0
Cooke,Attainment,% VET BACHELOR,4.060097609713463,0.19010012219325395,0.0161114984512439,0.397,0.603
Coryell,Attainment,% VET BACHELOR,3.4392591154327334,0.1610314925763981,0.013647853632669574,0.8047000000000001,0.1953
Cottle,Attainment,% VET BACHELOR,0.9923198319356885,0.04646196703607742,0.003937777110855906,0.0,1.0
Crane,Attainment,% VET BACHELOR,6.607680168064313,0.3093819233207096,0.026220953047874255,0.0,1.0
Crockett,Attainment,% VET BACHELOR,11.677680168064313,0.546767255440303,0.046340000666921864,0.0,1.0
Crosby,Attainment,% VET BACHELOR,10.011013501397644,0.46873131457258643,0.039726244053165244,0.0,1.0
Culberson,Attainment,% VET BACHELOR,21.357680168064313,1.0,0.08475269907962027,0.0,1.0
Dallam,Attainment,% VET BACHELOR,8.712680168064313,0.40794131663663546,0.03457412765104886,0.7669999999999999,0.23299999999999998
Dallas,Attainment,% VET BACHELOR,12.025968900258668,0.5630746787865494,0.04772209881055026,0.9942,0.0058000000000000005
Dawson,Attainment,% VET BACHELOR,1.9326801680643122,0.09049110918676495,0.0076693657462869515,0.7009000000000001,0.29910000000000003
DeWitt,Attainment,% VET BACHELOR,9.486013501397645,0.4441499931992558,0.03764291071983192,0.486,0.514
Deaf Smith,Attainment,% VET BACHELOR,10.042680168064313,0.47021399744907316,0.039851905428826634,0.8351999999999999,0.1648
Delta,Attainment,% VET BACHELOR,14.327680168064312,0.670844401419972,0.056855873682794884,0.0,1.0
Denton,Attainment,% VET BACHELOR,20.389832785303568,0.9546838713219451,0.08091203486231573,0.9279999999999999,0.07200000000000001
Dickens,Attainment,% VET BACHELOR,12.177680168064313,0.5701780377006179,0.04832412765104885,0.0,1.0
Dimmit,Attainment,% VET BACHELOR,11.641013501397644,0.5450504647412131,0.04619449802141922,0.6518,0.34819999999999995
Donley,Attainment,% VET BACHELOR,9.877680168064312,0.4624884393031692,0.039197143524064726,0.0,1.0
Duval,Attainment,% VET BACHELOR,3.285653165269018,0.15383942167005504,0.01303830621138499,0.0,1.0
Eastland,Attainment,% VET BACHELOR,7.725176974792831,0.3617048721585467,0.030655464185685828,0.0,1.0
Ector,Attainment,% VET BACHELOR,6.280710471094615,0.2940726905577521,0.02492345425037545,0.9091,0.09090000000000001
Edwards,Attainment,% VET BACHELOR,8.457680168064313,0.3960018176838748,0.03356222288914409,0.0,1.0
El Paso,Attainment,% VET BACHELOR,4.894075151084618,0.22914825545531975,0.01942093313922467,0.9598000000000001,0.04019999999999999
Ellis,Attainment,% VET BACHELOR,8.415653165269017,0.3940340476608862,0.033395449068527844,0.6930999999999999,0.30689999999999995
Erath,Attainment,% VET BACHELOR,8.962319831935687,0.4196298362654973,0.035564761237840026,0.4900999999999999,0.5099
Falls,Attainment,% VET BACHELOR,9.949346834730981,0.4658439847604811,0.03948153505845627,0.318,0.682
Fannin,Attainment,% VET BACHELOR,2.5665690569532025,0.1201707786967865,0.010184797845052388,0.21870000000000003,0.7813
Fayette,Attainment,% VET BACHELOR,0.36212461250875805,0.016955240909086903,0.0014370024305903094,0.2054,0.7946
Fisher,Attainment,% VET BACHELOR,4.837680168064313,0.22650775411919474,0.019197143524064732,0.0,1.0
Floyd,Attainment,% VET BACHELOR,6.382680168064313,0.29884707130356786,0.02532809590501711,0.0,1.0
Foard,Attainment,% VET BACHELOR,16.097680168064315,0.7537185706214871,0.0638796832066044,0.0,1.0
Fort Bend,Attainment,% VET BACHELOR,18.481041636446967,0.8653112833893485,0.07333746681129748,0.952,0.048
Franklin,Attainment,% VET BACHELOR,28.05481983193569,1.313570556875623,0.1113286501267289,0.0,1.0
Freestone,Attainment,% VET BACHELOR,10.805180168064313,0.5059154403960534,0.04287769907962028,0.0,1.0
Frio,Attainment,% VET BACHELOR,10.53601350139765,0.49331263594591734,0.041809577386498605,0.493,0.507
Gaines,Attainment,% VET BACHELOR,5.612319831935686,0.26277759512138726,0.022271110444189227,0.3273,0.6727
Galveston,Attainment,% VET BACHELOR,9.57300610644549,0.44822312306932116,0.03798811947002178,0.9593999999999999,0.0406
Garza,Attainment,% VET BACHELOR,3.3476801680643113,0.15674362298345618,0.013284445111366314,0.0,1.0
Gillespie,Attainment,% VET BACHELOR,17.49231983193569,0.8190177816264701,0.06941396758704638,0.43560000000000004,0.5644
Glasscock,Attainment,% VET BACHELOR,10.247680168064313,0.4798124181758023,0.0406653974923187,0.0,1.0
Goliad,Attainment,% VET BACHELOR,6.162680168064313,0.2885463271090293,0.024455080032001236,0.0,1.0
Gonzales,Attainment,% VET BACHELOR,2.16601350139765,0.10141614090824547,0.008595291672212896,0.3538,0.6462
Gray,Attainment,% VET BACHELOR,0.2962515966357415,0.013870963246219984,0.001175601573951355,0.7945,0.2055
Grayson,Attainment,% VET BACHELOR,0.5446801680643141,0.025502777632130796,0.0021614292383504525,0.5231,0.47689999999999994
Gregg,Attainment,% VET BACHELOR,0.7206801680643125,0.033743372987761575,0.002859841936763144,0.8654000000000001,0.13460000000000003
Grimes,Attainment,% VET BACHELOR,2.9464301680643104,0.13795647021955337,0.011692183206604404,0.25479999999999997,0.7452
